Step,GAN_A-202102240258 - loss
2636,0.386609256
2637,0.532676101
2638,0.424319565
2639,0.491988301
2640,0.402737349
2641,0.457685441
2642,0.338474929
2643,0.376975566
2644,0.498138964
2645,0.492220312
2646,0.351331562
2647,0.375734061
2648,0.459466994
2649,0.487502724
2650,0.550394595
2651,0.431351751
2652,0.454268098
2653,0.425364375
2654,0.453407794
2655,0.415236473
2656,0.437239379
2657,0.482963234
2658,0.43016389
2659,0.456379265
2660,0.493139446
2661,0.449622869
2662,0.368091941
2663,0.485145569
2664,0.427141011
2665,0.477232099
2666,0.335319787
2667,0.492485464
2668,0.408808321
2669,0.462201506
2670,0.399062455
2671,0.492043465
2672,0.433968365
2673,0.445499897
2674,0.419296622
2675,0.421164513
2676,0.458855629
2677,0.419017553
2678,0.452786744
2679,0.411296189
2680,0.409517795
2681,0.444999486
2682,0.444852024
2683,0.42182225
2684,0.451189399
2685,0.466733515
2686,0.411864966
2687,0.414225876
2688,0.368354261
2689,0.34072417
2690,0.438727617
2691,0.419913292
2692,0.389010966
2693,0.432612926
2694,0.406243116
2695,0.395850807
2696,0.460915297
2697,0.439380556
2698,0.419776112
2699,0.47571671
2700,0.404298663
2701,0.447610021
2702,0.388245463
2703,0.391378284
2704,0.368819028
2705,0.402318358
2706,0.396567225
2707,0.322618812
2708,0.453673184
2709,0.40867728
2710,0.483465463
2711,0.337548107
2712,0.47158587
2713,0.441889912
2714,0.50378871
2715,0.411617219
2716,0.465487629
2717,0.478598833
2718,0.421119511
2719,0.454007477
2720,0.430988431
2721,0.441150904
2722,0.4248088
2723,0.462935805
2724,0.390080124
2725,0.48431778
2726,0.420704186
2727,0.386691421
2728,0.422103047
2729,0.405294329
2730,0.418943077
2731,0.421908766
2732,0.403034091
2733,0.385505438
2734,0.407225251
2735,0.378212243
2736,0.437322974
2737,0.480002284
2738,1.23625958
2739,0.43710357
2740,0.414943188
2741,1.637547374
2742,0.452365458
2743,0.468233466
2744,0.343922079
2745,0.35829398
2746,0.443993568
2747,0.424357295
2748,0.418670833
2749,0.391241491
2750,0.419809669
2751,0.388703257
2752,0.400242388
2753,0.397630423
2754,0.463378936
2755,0.453962564
2756,0.463518977
2757,0.391934931
2758,0.380235106
2759,0.450902671
2760,0.408326596
2761,0.449210584
2762,0.473758876
2763,0.320251733
2764,0.363889605
2765,0.602931738
2766,0.479785174
2767,0.420034647
2768,0.426330775
2769,0.405551821
2770,0.480327785
2771,0.329238474
2772,0.486730933
2773,0.315672815
2774,0.469939262
2775,0.43533814
2776,0.406697273
2777,0.32290554
2778,0.410060853
2779,0.443564564
2780,0.27995199
2781,0.460122347
2782,0.441933662
2783,0.344933778
2784,0.423392236
2785,0.331258237
2786,0.410965025
2787,0.404349923
2788,0.423970222
2789,0.376070559
2790,0.353555024
2791,0.445542932
2792,0.443307877
2793,0.360554397
2794,0.418224275
2795,0.48071757
2796,0.452647239
2797,0.380209297
2798,0.465293914
2799,0.392627627
2800,0.440411478
2801,0.321784019
2802,0.370912433
2803,0.363740712
2804,0.420839876
2805,0.408416808
2806,0.461143643
2807,0.579424977
2808,0.470530301
2809,0.378435493
2810,0.409653544
2811,0.443660349
2812,0.384400219
2813,0.433893144
2814,0.325892955
2815,0.433234155
2816,0.408848405
2817,0.52001822
2818,0.717766762
2819,0.475720495
2820,0.428574145
2821,0.267775059
2822,0.391059756
2823,0.440219611
2824,0.419281811
2825,0.406831861
2826,0.463024557
2827,0.409623682
2828,0.343446493
2829,0.423928052
2830,0.416469216
2831,0.372363448
2832,0.376224875
2833,0.357010156
2834,0.370123893
2835,0.474215031
2836,0.312909633
2837,0.523693204
2838,0.483761728
2839,0.404906631
2840,0.388548762
2841,0.39033094
2842,0.470192611
2843,0.360064328
2844,0.336371958
2845,0.479951173
2846,0.451702088
2847,0.427832872
2848,0.370796919
2849,0.32419613
2850,0.420554221
2851,0.401605725
2852,0.38487187
2853,0.419017613
2854,0.487329364
2855,0.400944114
2856,0.420764416
2857,0.446917176
2858,0.479299486
2859,0.362672985
2860,0.428160042
2861,0.388034403
2862,0.396794409
2863,0.359162152
2864,0.30815655
2865,0.380875528
2866,0.389579028
2867,0.460573524
2868,0.346731275
2869,0.3492724
2870,0.416216701
2871,0.467027783
2872,0.376527369
2873,0.327807605
2874,0.416698635
2875,0.380834013
2876,0.444430918
2877,0.430020541
2878,0.473073483
2879,0.368839145
2880,0.359415382
2881,0.318165809
2882,0.484824538
2883,0.482671201
2884,0.384296834
2885,0.366131395
2886,0.378385246
2887,0.45496273
2888,0.386765838
2889,0.284784466
2890,0.567475021
2891,0.436439663
2892,0.385879993
2893,0.447591186
2894,0.406294644
2895,0.360946089
2896,0.440058261
2897,0.498252392
2898,0.402174324
2899,0.379678726
2900,0.39704439
2901,0.435234517
2902,0.438331068
2903,0.37973991
2904,0.409364253
2905,2.21045804
2906,0.34428063
2907,0.432189643
2908,0.362983078
2909,0.974477768
2910,0.412703007
2911,0.386670232
2912,0.421873093
2913,0.450069159
2914,0.895880401
2915,3.738460541
2916,0.483348548
2917,0.455344647
2918,0.455232829
2919,0.326020986
2920,0.434914082
2921,0.485863626
2922,0.419520795
2923,0.511127591
2924,0.537122309
2925,0.419074804
2926,0.447710186
2927,0.404987276
2928,0.740547657
2929,0.339711249
2930,1.179692626
2931,0.347293764
2932,0.462170273
2933,0.464851081
2934,0.33297655
2935,0.431616187
2936,0.421822459
2937,0.342346996
2938,0.482209891
2939,1.475497961
2940,0.287760854
2941,0.27643621
2942,0.418673992
2943,0.454845786
2944,0.390738875
2945,0.349768043
2946,0.430428177
2947,0.749598265
2948,0.573671818
2949,0.41072306
2950,0.382997185
2951,0.679615557
2952,0.424816161
2953,0.46619156
2954,0.308417797
2955,0.417298913
2956,0.357577801
2957,0.379893661
2958,0.438705295
2959,0.315056145
2960,0.384678125
2961,0.438944936
2962,0.450420588
2963,0.97037679
2964,0.458824664
2965,0.402977198
2966,0.409651816
2967,0.373922169
2968,0.316183954
2969,0.385920197
2970,0.398744226
2971,0.454436123
2972,0.298991233
2973,0.489610791
2974,0.350552946
2975,0.378795713
2976,0.413184702
2977,0.404668421
2978,0.521769941
2979,0.438888222
2980,0.432566851
2981,0.314551741
2982,0.420715213
2983,0.475790709
2984,0.33272016
2985,0.365589976
2986,0.356498212
2987,0.418584496
2988,0.434769154
2989,0.375678331
2990,0.379499406
2991,0.383711189
2992,0.443570048
2993,0.418145716
2994,0.369834781
2995,0.438046604
2996,0.428680897
2997,0.601927936
2998,0.392612368
2999,0.423950166
3000,0.422240257
3001,0.374671578
3002,0.379438519
3003,0.317951471
3004,0.370835572
3005,0.389190525
3006,0.335834593
3007,0.354873538
3008,0.426857263
3009,0.295711428
3010,0.369772375
3011,0.387861043
3012,0.347484589
3013,0.560924411
3014,0.379349381
3015,0.418842524
3016,0.373637438
3017,0.405086398
3018,0.389715701
3019,0.345872521
3020,0.336821288
3021,0.429285407
3022,0.401592016
3023,0.388417155
3024,0.404494584
3025,0.398753256
3026,0.427702755
3027,0.40637964
3028,0.342424214
3029,0.45719099
3030,0.404706359
3031,0.380291343
3032,0.85508877
3033,0.407593399
3034,0.430220276
3035,0.461959958
3036,0.347472429
3037,0.433357596
3038,0.36929667
3039,1.888053894
3040,0.337636322
3041,0.431688458
3042,0.425421089
3043,0.3389889
3044,0.418300003
3045,0.488147318
3046,0.757581174
3047,0.360942543
3048,0.326766312
3049,0.410263419
3050,0.351147503
3051,0.391060233
3052,0.37564674
3053,0.411148727
3054,0.380287945
3055,0.448172539
3056,0.412673086
3057,0.396086693
3058,0.35548526
3059,0.330554634
3060,0.365866959
3061,0.359114319
3062,0.380313545
3063,0.38443765
3064,0.402266175
3065,0.386695266
3066,0.411144942
3067,0.367587149
3068,0.387217581
3069,0.35938412
3070,0.372174084
3071,0.416827172
3072,0.411598116
3073,0.346930087
3074,0.341451645
3075,0.435314804
3076,0.465764195
3077,0.29858321
3078,0.50252074
3079,0.439554244
3080,0.410085082
3081,0.452109456
3082,0.344454765
3083,0.396059126
3084,0.392191291
3085,0.264629692
3086,0.303222984
3087,0.416546106
3088,0.408500522
3089,0.423355103
3090,0.418365955
3091,0.442239076
3092,0.283996135
3093,0.410617799
3094,0.399573565
3095,0.39646557
3096,0.253413051
3097,0.440066248
3098,0.404307395
3099,0.360525459
3100,0.369087011
3101,0.249645099
3102,0.412206292
3103,0.393367022
3104,0.432077944
3105,0.463812441
3106,0.371665299
3107,0.469434232
3108,0.34357965
3109,0.427844882
3110,0.317400634
3111,0.391991138
3112,0.412729055
3113,0.314589381
3114,0.40421775
3115,0.422057867
3116,0.318134367
3117,0.44559446
3118,0.484941632
3119,0.398205906
3120,0.374004424
3121,0.404643625
3122,0.442980587
3123,0.371454954
3124,0.4224222
3125,0.399731606
3126,0.404411554
3127,0.339144856
3128,0.359371543
3129,0.387387395
3130,0.370902747
3131,0.342606604
3132,0.446720779
3133,0.330510646
3134,0.365990072
3135,0.292834371
3136,0.400304943
3137,0.426796943
3138,0.331065655
3139,0.359038711
3140,0.368899018
3141,0.355441093
3142,0.349165231
3143,0.345406443
3144,0.316127658
3145,0.275419742
3146,0.374900788
3147,0.365090489
3148,0.299372822
3149,0.451490998
3150,0.346304029
3151,0.395146787
3152,0.374530047
3153,0.392043591
3154,0.393871456
3155,0.342203647
3156,0.372318536
3157,0.457866251
3158,0.378023207
3159,0.345791161
3160,0.364139557
3161,0.431451648
3162,0.414166272
3163,0.370937616
3164,0.323472559
3165,0.348646879
3166,0.308817923
3167,0.386711657
3168,0.418973297
3169,0.41119653
3170,0.375373036
3171,0.341149688
3172,0.388490736
3173,0.369015425
3174,0.353467107
3175,0.402073234
3176,0.417368531
3177,0.322852552
3178,0.319977313
3179,0.329046398
3180,0.374049067
3181,0.391220689
3182,0.411917448
3183,0.428518802
3184,0.352649361
3185,0.452379405
3186,0.437265277
3187,0.372002184
3188,0.384220541
3189,0.312699795
3190,0.32630384
3191,0.327282727
3192,0.349830955
3193,0.328456402
3194,0.412045211
3195,0.370368719
3196,0.25529623
3197,0.396559298
3198,0.446698844
3199,0.331909209
3200,0.368350506
3201,0.294199407
3202,0.364569336
3203,0.475718677
3204,0.369195908
3205,0.273926347
3206,0.373271406
3207,0.362428904
3208,0.389448404
3209,0.369213939
3210,0.414788216
3211,0.297582984
3212,0.360407144
3213,0.36006555
3214,0.342662871
3215,0.390159309
3216,0.371323526
3217,0.368425727
3218,0.351751983
3219,0.368458509
3220,0.295330405
3221,0.369311869
3222,0.330085665
3223,0.376116276
3224,0.334920228
3225,0.376283586
3226,0.348488182
3227,0.417667806
3228,0.336041123
3229,0.346114606
3230,0.320735455
3231,0.329289794
3232,0.336143464
3233,0.33471927
3234,0.360405236
3235,0.32917729
3236,0.937893927
3237,0.307135493
3238,0.316323727
3239,0.39166078
3240,0.295538276
3241,0.395792037
3242,0.356812865
3243,0.331807315
3244,0.331812859
3245,0.344652355
3246,0.305734426
3247,0.354606152
3248,0.311925709
3249,0.338645488
3250,0.379990876
3251,0.416929305
3252,0.342340797
3253,0.401168436
3254,0.37249738
3255,0.388575017
3256,0.41172117
3257,0.420128673
3258,0.344978809
3259,0.382837683
3260,0.348496944
3261,0.416876495
3262,0.398361653
3263,0.404757559
3264,0.373076797
3265,0.382539719
3266,0.400400192
3267,0.353792697
3268,0.324394405
3269,0.408275664
3270,0.244029537
3271,0.382197559
3272,0.401899487
3273,0.365836054
3274,0.345817178
3275,0.35579592
3276,0.415300369
3277,0.325178891
3278,0.396722794
3279,0.432567775
3280,0.447552443
3281,0.373920918
3282,0.984914839
3283,0.379969209
3284,0.348164648
3285,0.318658739
3286,0.323850214
3287,0.290021539
3288,0.416320533
3289,0.36010018
3290,0.335920751
3291,0.332323611
3292,0.388422668
3293,0.404527724
3294,0.353202164
3295,0.258279651
3296,0.337050825
3297,0.372991502
3298,0.347133428
3299,0.37143302
3300,0.338623703
3301,0.394333541
3302,0.354511112
3303,0.375868738
3304,0.407967567
3305,0.31043157
3306,0.418364823
3307,0.348311722
3308,0.353955537
3309,0.364842236
3310,0.349787265
3311,0.348992527
3312,0.446275443
3313,0.344952404
3314,0.33962816
3315,0.342416793
3316,0.378050208
3317,0.285206586
3318,0.372150481
3319,0.355271816
3320,0.3809039
3321,0.398229957
3322,0.349064022
3323,0.349236667
3324,0.338250697
3325,0.343139529
3326,0.317612559
3327,0.37682578
3328,0.37558949
3329,0.391843081
3330,0.356193364
3331,0.337263614
3332,0.386564493
3333,0.34943831
3334,0.329784513
3335,0.41738379
3336,0.404254884
3337,0.366481274
3338,0.315765351
3339,0.307592183
3340,0.399682581
3341,0.287460268
3342,0.467911422
3343,0.381874681
3344,0.238324314
3345,0.344399422
3346,0.372904569
3347,0.390537351
3348,0.371899486
3349,0.308327585
3350,0.394683033
3351,0.392211616
3352,0.352399588
3353,0.326958895
3354,0.29183495
3355,0.369763047
3356,0.43939355
3357,0.350132823
3358,0.389497459
3359,0.343023151
3360,0.436448812
3361,0.337515622
3362,0.377983868
3363,0.246368185
3364,0.362328619
3365,0.343253314
3366,0.36273247
3367,0.327664733
3368,0.309687793
3369,0.309367478
3370,0.350541681
3371,0.431922376
3372,0.335738301
3373,0.371591061
3374,0.36581707
3375,0.337914467
3376,0.417139351
3377,0.349147767
3378,0.4306539
3379,0.384355307
3380,0.376213402
3381,0.285684049
3382,0.344632328
3383,0.389752984
3384,0.360557258
3385,0.271662444
3386,0.297315478
3387,0.292233944
3388,0.308952272
3389,0.360970229
3390,0.327487379
3391,0.409039497
3392,0.365512043
3393,0.348305762
3394,0.352096081
3395,0.434410751
3396,0.303630501
3397,0.321045458
3398,0.353163868
3399,0.342658192
3400,0.420620054
3401,0.357960075
3402,0.358789712
3403,0.305964559
3404,0.292601615
3405,0.359772444
3406,0.315732121
3407,0.469342202
3408,0.373038352
3409,0.322764158
3410,0.315266907
3411,0.314413488
3412,0.377912819
3413,0.344116062
3414,0.32643187
3415,0.282545954
3416,0.355235219
3417,0.372507185
3418,0.349323988
3419,0.317237765
3420,0.367774993
3421,0.363545716
3422,0.395545393
3423,0.290406555
3424,0.351882935
3425,0.320821047
3426,0.354093015
3427,0.375385791
3428,0.327015758
3429,0.432111293
3430,0.334204137
3431,0.335830986
3432,0.389996856
3433,0.339216411
3434,0.272577316
3435,0.323391825
3436,0.306216836
3437,0.350866944
3438,0.270149946
3439,0.271127224
3440,0.327884793
3441,0.34248513
3442,0.366605103
3443,0.369220912
3444,0.237745225
3445,0.318402559
3446,0.327475965
3447,0.308923513
3448,0.3614057
3449,0.434146106
3450,0.362505525
3451,0.328625947
3452,0.284500688
3453,0.325283289
3454,0.310193598
3455,0.318507344
3456,0.260897726
3457,0.337143451
3458,0.257053316
3459,0.365616262
3460,0.364369184
3461,0.372301191
3462,0.413965017
3463,0.359283149
3464,0.397563756
3465,0.361794561
3466,0.38795507
3467,0.30334571
3468,0.317892611
3469,0.400106132
3470,0.313123971
3471,0.340916038
3472,0.29502371
3473,0.692710102
3474,0.381657332
3475,0.358301342
3476,0.377051651
3477,0.340505481
3478,0.37742722
3479,0.345204085
3480,0.28283456
3481,0.330519885
3482,0.413539648
3483,0.376339316
3484,0.410296738
3485,0.343812823
3486,0.33809495
3487,0.390880138
3488,0.310649067
3489,0.330393553
3490,0.562438011
3491,0.314307213
3492,0.306022942
3493,0.406693786
3494,0.382550716
3495,0.303306341
3496,0.285276473
3497,0.314987391
3498,0.380138427
3499,0.299652874
3500,0.386661887
3501,0.355234295
3502,0.369000942
3503,0.326271057
3504,0.407868147
3505,0.395956725
3506,0.286720634
3507,0.310669184
3508,0.423057824
3509,0.313289404
3510,0.366999477
3511,0.331754535
3512,0.280775607
3513,0.312147141
3514,0.266696334
3515,0.391232789
3516,0.366921067
3517,0.334776074
3518,0.404791147
3519,0.292801708
3520,0.355100304
3521,0.346904814
3522,0.370112211
3523,0.291956067
3524,0.409712285
3525,0.280234545
3526,0.309243858
3527,0.323329538
3528,0.316911787
3529,0.326358706
3530,0.363219082
3531,0.313765943
3532,0.338090867
3533,0.360667109
3534,0.350475341
3535,0.346623272
3536,0.347378582
3537,0.384856582
3538,0.395666748
3539,0.391740769
3540,0.368563682
3541,0.325172007
3542,0.387873769
3543,0.373039186
3544,0.348238081
3545,0.340985209
3546,0.25149706
3547,0.309329867
3548,0.290964901
3549,0.314507455
3550,0.370541662
3551,0.391123176
3552,0.358245432
3553,0.334384769
3554,0.325478911
3555,0.384751707
3556,0.354822814
3557,0.36133194
3558,0.336889982
3559,0.318475276
3560,0.320822775
3561,0.34543252
3562,0.374044955
3563,0.288339317
3564,0.338122576
3565,0.310827345
3566,0.353944927
3567,0.409712911
3568,0.467582583
3569,0.282057852
3570,0.413690537
3571,0.331144392
3572,0.336553842
3573,0.35768652
3574,0.452920496
3575,0.336890936
3576,0.308095634
3577,0.358466566
3578,0.380945355
3579,0.30636698
3580,0.37866202
3581,0.284751952
3582,0.354065865
3583,0.388734043
3584,0.586443126
3585,0.351467937
3586,0.383788466
3587,0.270684719
3588,0.294989944
3589,0.40700841
3590,0.365666091
3591,0.349310756
3592,0.27041918
3593,0.346618026
3594,0.327562273
3595,0.290797502
3596,0.343585014
3597,0.405071616
3598,0.418808043
3599,0.405367553
3600,0.312407285
3601,0.3199642
3602,0.385748893
3603,0.308823109
3604,0.266001672
3605,0.333543152
3606,0.263785541
3607,0.306117773
3608,0.349439353
3609,0.357471585
3610,0.349121928
3611,0.352223605
3612,0.258529991
3613,0.310626835
3614,0.391888827
3615,0.250549465
3616,0.374932021
3617,0.372705877
3618,0.353950292
3619,0.364780188
3620,0.317514569
3621,0.262533814
3622,0.266605854
3623,0.345045626
3624,0.341555953
3625,0.311744779
3626,0.385359406
3627,0.349226385
3628,0.376603842
3629,0.385980099
3630,0.327475131
3631,0.406617939
3632,0.345816433
3633,0.364049196
3634,0.277377307
3635,0.376235425
3636,0.280591547
3637,0.386358142
3638,0.365220904
3639,0.357201457
3640,0.35531798
3641,0.352884144
3642,0.296423078
3643,0.318371862
3644,0.301579565
3645,0.338540614
3646,0.378918886
3647,0.310697466
3648,0.31579113
3649,0.310719758
3650,0.338282555
3651,0.359880388
3652,0.353516042
3653,0.368354261
3654,0.205616727
3655,0.333047539
3656,0.354851753
3657,0.327249289
3658,0.290182918
3659,0.323266894
3660,0.271300554
3661,0.285109252
3662,0.378281832
3663,0.332964778
3664,0.305373937
3665,0.277927518
3666,0.289185494
3667,0.350521296
3668,0.40035826
3669,0.363892198
3670,0.365059912
3671,0.289237648
3672,0.319237232
3673,0.334594727
3674,0.287331343
3675,0.326503307
3676,0.304688364
3677,0.320381999
3678,0.275933266
3679,0.326505423
3680,0.318419784
3681,0.365421534
3682,0.431750417
3683,0.26129052
3684,0.370777905
3685,0.370590121
3686,0.353538245
3687,0.310447365
3688,0.334012419
3689,0.384925783
3690,0.293410718
3691,0.27911973
3692,0.317779362
3693,0.369803548
3694,0.323670596
3695,0.347843856
3696,0.298959374
3697,0.355608582
3698,0.379148304
3699,0.289925039
3700,0.27099061
3701,0.339329988
3702,0.339255631
3703,0.36382398
3704,0.234686553
3705,0.30215016
3706,0.297138959
3707,0.339310169
3708,0.347779483
3709,0.356816113
3710,0.319360644
3711,0.329329252
3712,0.376916945
3713,0.351817757
3714,0.289605975
3715,0.328538001
3716,0.238726154
3717,0.34965682
3718,0.330189317
3719,0.391788065
3720,0.347797543
3721,0.254712194
3722,0.326847941
3723,0.284460723
3724,0.368369997
3725,0.328602105
3726,0.407625228
3727,0.406869531
3728,0.336465329
3729,0.330783457
3730,0.287079692
3731,0.3572492
3732,0.361853749
3733,0.210043862
3734,0.290758908
3735,0.259264976
3736,0.309372783
3737,0.245999858
3738,0.284005076
3739,0.327796847
3740,0.304104745
3741,0.269950628
3742,0.246612594
3743,0.379968047
3744,0.269370794
3745,0.328414589
3746,0.284892738
3747,0.314598531
3748,0.362665296
3749,0.235686287
3750,0.332882345
3751,0.395771086
3752,0.315753341
3753,0.250566185
3754,0.377763301
3755,0.422019869
3756,0.57855314
3757,0.313350737
3758,0.282028228
3759,0.390581697
3760,0.387508959
3761,0.33608222
3762,0.332875133
3763,0.381498456
3764,0.356577963
3765,0.342988551
3766,0.331010491
3767,0.443365127
3768,0.305175096
3769,0.338267565
3770,0.310070664
3771,0.36985296
3772,0.282224953
3773,0.329702765
3774,0.294974923
3775,0.334061414
3776,0.27990219
3777,0.348872721
3778,0.312416106
3779,0.367289752
3780,0.293622017
3781,0.278644174
3782,0.298395187
3783,0.272349626
3784,0.368699968
3785,0.372168213
3786,0.315501511
3787,0.398621172
3788,0.33831647
3789,0.338378549
3790,0.325303465
3791,0.276374668
3792,0.313016444
3793,0.303261667
3794,0.3633641
3795,0.339343011
3796,0.281698138
3797,0.266889066
3798,0.380942583
3799,0.385724127
3800,0.297422856
3801,0.283439666
3802,0.295234025
3803,0.356324047
3804,0.258172125
3805,0.357007504
3806,0.311318785
3807,0.329091907
3808,0.355229616
3809,0.294683635
3810,0.275092959
3811,0.308262467
3812,0.319336206
3813,0.335448503
3814,0.32374391
3815,0.382967412
3816,0.276426822
3817,0.320521712
3818,0.37945962
3819,0.367825687
3820,0.370474845
3821,0.292367309
3822,0.323931605
3823,0.328895897
3824,0.310270548
3825,0.29924807
3826,0.315101594
3827,0.356053412
3828,0.316338867
3829,0.253618956
3830,0.352060974
3831,0.290248573
3832,0.360262603
3833,0.281103134
3834,0.338321626
3835,0.292547822
3836,0.323833436
3837,0.335385084
3838,0.289411902
3839,0.299345136
3840,0.352174848
3841,0.336604893
3842,0.378793985
3843,0.299440801
3844,0.277817488
3845,0.220390499
3846,0.226075739
3847,0.334856361
3848,0.338388383
3849,0.260045022
3850,0.352690399
3851,0.352414638
3852,0.289826751
3853,0.362974644
3854,0.395240545
3855,0.303017169
3856,0.285903156
3857,0.324289769
3858,0.318919986
3859,0.310995489
3860,0.301389486
3861,0.358276874
3862,0.350560397
3863,0.351049602
3864,0.335382968
3865,0.305861771
3866,0.301539034
3867,0.256149948
3868,0.289316386
3869,0.337176472
3870,0.357518107
3871,0.353068382
3872,0.317038924
3873,0.280482709
3874,0.416110337
3875,0.340195179
3876,0.336609751
3877,0.318268597
3878,0.259058416
3879,0.369684964
3880,0.33311823
3881,0.257285386
3882,0.329073131
3883,0.377671748
3884,0.366802633
3885,0.355008751
3886,0.299254417
3887,0.358700901
3888,0.305983484
3889,0.325174719
3890,0.248963043
3891,0.352974355
3892,0.316704124
3893,0.098316565
3894,0.350563496
3895,0.270551175
3896,0.286787182
3897,0.275412381
3898,0.277291685
3899,0.344334155
3900,0.302956283
3901,0.288306981
3902,0.341283292
3903,0.216802701
3904,0.262571454
3905,0.367093295
3906,0.344835371
3907,0.249188244
3908,0.363324463
3909,0.330213755
3910,0.305561841
3911,0.313881487
3912,0.238842726
3913,0.324164987
3914,0.316617072
3915,0.344139725
3916,0.3296175
3917,0.296577036
3918,0.351318568
3919,0.259851545
3920,0.347319603
3921,0.299833357
3922,0.347200274
3923,0.30895254
3924,0.272745252
3925,0.336294651
3926,0.254502743
3927,0.366391182
3928,0.245061398
3929,0.357624203
3930,0.341455102
3931,0.278783441
3932,0.260934174
3933,0.259551376
3934,0.243797153
3935,0.423976868
3936,0.298676074
3937,0.352246255
3938,0.30694139
3939,0.340141416
3940,0.294909269
3941,0.314098597
3942,0.356241196
3943,0.355626553
3944,0.275669277
3945,0.30575335
3946,0.259570241
3947,0.310340822
3948,0.250343949
3949,0.312460512
3950,0.271729201
3951,0.268674135
3952,0.320479006
3953,0.310291648
3954,0.292648941
3955,0.265410215
3956,0.364302337
3957,0.363580436
3958,0.323594809
3959,0.357051611
3960,0.29128179
3961,0.321346968
3962,0.588878989
3963,0.288275212
3964,0.307308227
3965,0.309765249
3966,0.259648383
3967,0.395194024
3968,0.33071509
3969,0.263124973
3970,0.347548097
3971,0.250024647
3972,0.335466355
3973,0.323864937
3974,0.315195858
3975,0.281603277
3976,0.317023128
3977,0.295099914
3978,0.292476028
3979,0.308075845
3980,0.309359461
3981,0.256427288
3982,0.263606966
3983,0.329544902
3984,0.375219822
3985,0.35142228
3986,0.310486466
3987,0.339408726
3988,0.277584553
3989,0.374884367
3990,0.324268669
3991,0.353005052
3992,0.492159456
3993,0.630191267
3994,0.365092307
3995,0.243063182
3996,0.274942338
3997,0.320601225
3998,0.482008934
3999,0.376160502
4000,0.325768113
4001,0.373286307
4002,0.266545206
4003,0.384454936
4004,0.325683326
4005,0.309972316
4006,0.295213461
4007,0.305299371
4008,0.297705531
4009,0.28268674
4010,0.329386443
4011,0.183175877
4012,0.297816724
4013,0.396422654
4014,0.323654413
4015,0.316640317
4016,0.35011214
4017,0.345866829
4018,0.338546336
4019,0.344626188
4020,0.279232502
4021,0.33045578
4022,0.30659768
4023,0.341161489
4024,0.307863653
4025,0.273652971
4026,0.302658558
4027,0.341788471
4028,0.366594434
4029,0.340699643
4030,0.301208794
4031,0.348909795
4032,0.353941977
4033,0.270093501
4034,0.335580349
4035,0.256790876
4036,0.317439884
4037,0.334285051
4038,0.337251604
4039,0.339003623
4040,0.255587876
4041,0.331355602
4042,0.354016095
4043,0.301512271
4044,0.374383122
4045,0.293608427
4046,0.341381699
4047,0.232439995
4048,0.267975211
4049,0.321571529
4050,0.29899317
4051,0.299309909
4052,0.325499624
4053,0.379959524
4054,0.240455702
4055,0.251849532
4056,0.323812217
4057,0.254880309
4058,0.365548223
4059,0.28868109
4060,0.322014332
4061,0.341531307
4062,0.265790045
4063,0.321686774
4064,0.226484716
4065,0.628986955
4066,0.297930181
4067,0.290674001
4068,0.298605025
4069,0.327119052
4070,0.308594286
4071,0.250861704
4072,0.34685114
4073,0.361865044
4074,0.322487921
4075,0.374308735
4076,0.347604901
4077,0.311564535
4078,0.270760357
4079,0.340076923
4080,0.306932509
4081,0.644228399
4082,0.542640388
4083,0.308930635
4084,0.276696473
4085,0.264853805
4086,0.499507368
4087,0.250678629
4088,0.281602919
4089,0.287830949
4090,0.256529033
4091,0.305188179
4092,0.296324611
4093,0.328292638
4094,0.348847508
4095,0.309469253
4096,0.261408925
4097,0.347793698
4098,0.361045331
4099,0.357228756
4100,0.299408823
4101,0.334383428
4102,0.384922802
4103,0.311091751
4104,0.313575476
4105,0.304061472
4106,0.339547098
4107,0.532653987
4108,0.284038752
4109,0.280202806
4110,0.346884221
4111,0.265925169
4112,0.240163743
4113,0.369280815
4114,0.35809201
4115,0.290881932
4116,0.315902919
4117,0.317706853
4118,0.276699126
4119,0.301260054
4120,0.242853031
4121,0.317009687
4122,0.290872514
4123,0.344006956
4124,0.281901389
4125,0.257721215
4126,0.241186038
4127,0.322536856
4128,0.324403942
4129,0.308711916
4130,0.293742627
4131,0.215436921
4132,0.295011401
4133,0.360251337
4134,0.274201602
4135,0.339027137
4136,0.292053938
4137,0.272558987
4138,0.263914675
4139,0.280882984
4140,0.27486819
4141,0.377720177
4142,0.258674085
4143,0.379356712
4144,0.317938596
4145,0.267308533
4146,0.285794139
4147,0.284098655
4148,0.293954253
4149,0.358709633
4150,0.289408892
4151,0.303001106
4152,0.307566315
4153,0.293496758
4154,0.280655056
4155,0.261182994
4156,0.266089499
4157,0.239712074
4158,0.319860935
4159,0.284077853
4160,0.30981192
4161,0.282364458
4162,0.353677392
4163,0.205095261
4164,0.264458865
4165,0.471012056
4166,0.264735967
4167,0.295732439
4168,0.268280268
4169,0.35623613
4170,0.299297184
4171,0.335497111
4172,0.247990355
4173,0.341257721
4174,0.193157911
4175,0.372948378
4176,0.348832965
4177,0.318582922
4178,0.358288735
4179,0.231607854
4180,0.289082587
4181,0.291903466
4182,0.349291384
4183,0.278326631
4184,0.322900683
4185,0.364764512
4186,0.38584733
4187,0.29141435
4188,0.286459982
